LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand_+,LeftStrand__,RightStrand__,RightStrand_+,Chromosome_Feature_Interchromosomal,Chromosome_Feature_Intrachromosomal,Same_Strand_No,Same_Strand_Yes,Reciprocal_Fusion_Yes,Reciprocal_Fusion_No,Splice_Pattern_InFrame,Splice_Pattern_FrameShift,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_M,5_loc_S,5_loc_E,5_loc_O,3_loc_M,3_loc_S,3_loc_E,3_loc_O,alternative_junction_Yes,alternative_junction_No
19537529,10081731,1.0685,2.0,0,1871783.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.0727,2.0,0,1864454.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.0835,4.0,0,3691740.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.08,4.0,0,3703704.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.0866,4.0,0,3681207.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.1093,4.0,0,3605878.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.1113,4.0,0,3599388.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.1372,4.0,0,3517411.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.1392,4.0,0,3511236.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2137,4.0,0,3295707.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2299,4.0,0,3252297.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2609,5.0,0,3965422.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2622,5.0,0,3961337.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2624,5.0,0,3960710.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2637,5.0,0,3956635.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2669,5.0,0,3946641.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2672,5.0,0,3945707.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.267,3.0,0,2367798.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2678,5.0,0,3943840.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.269,5.0,0,3940110.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2699,5.0,0,3937318.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2705,5.0,0,3935458.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2713,5.0,0,3932982.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2719,5.0,0,3931127.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2747,4.0,0,3137993.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2758,2.0,0,1567644.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.2819,2.0,0,1560184.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.4113,2.0,0,1417133.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.4221,5.0,0,3515927.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.4235,5.0,0,3512469.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5151,4.0,0,2640090.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5173,6.0,0,3954393.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5191,6.0,0,3949707.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5193,6.0,0,3949187.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5235,6.0,0,3938300.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5241,6.0,0,3936750.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5312,6.0,0,3918495.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5323,6.0,0,3915682.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5355,6.0,0,3907522.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.5416,2.0,0,1297353.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.575,5.0,0,3174603.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.6549,3.0,0,1812798.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7233,6.0,0,3481692.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7283,6.0,0,3471620.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7731,7.0,0,3947888.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7799,7.0,0,3932805.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7837,2.0,0,1121265.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.783,7.0,0,3925967.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,1.7911,7.0,0,3908213.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,2.0192,8.0,0,3961965.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,2.0249,8.0,0,3950812.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,2.0385,6.0,0,2943341.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,2.5215,7.0,0,2776125.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,3.3753,2.0,0,592540.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
19537529,10081731,3.8017,2.0,0,526080.0,3.0,2.0,19537090.0,19538820.0,1731.0,10079998.0,10082057.0,2060.0,1,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1973763,1988685,0.4486,6.0,5,13376435.0,5.0,2.0,1972622.0,1975760.0,3139.0,1985338.0,1990245.0,4908.0,2,9,8,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1973763,1988685,0.4486,6.0,5,13376435.0,6.0,2.0,1972622.0,1975760.0,3139.0,1985338.0,1990245.0,4908.0,2,9,8,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1973763,1988685,0.4486,6.0,5,13374944.0,5.0,2.0,1972622.0,1975760.0,3139.0,1985338.0,1990245.0,4908.0,2,9,8,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
19752428,12655818,0.1063,2.0,0,18814675.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.1386,2.0,0,14430014.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.1409,2.0,0,14194464.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.2531,2.0,0,7902015.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.2536,2.0,0,7886435.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.2592,2.0,0,7716049.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.4043,2.0,0,4946822.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.5019,2.0,0,3984858.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
19752428,12655818,0.8911,2.0,0,2244417.0,3.0,4.0,19750047.0,19753280.0,3234.0,12654927.0,12656605.0,1679.0,1,10,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2002208,2004599,0.7585,3.0,58,3955277.0,1.0,2.0,2001071.0,2003112.0,2042.0,2003304.0,2006347.0,3044.0,1,2,4,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
2002208,2004599,0.7723,3.0,58,3884400.0,1.0,2.0,2001071.0,2003112.0,2042.0,2003304.0,2006347.0,3044.0,1,2,4,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
20038967,20029143,0.5067,2.0,0,3947109.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5074,2.0,0,3941663.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5078,2.0,0,3938558.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5089,2.0,0,3930045.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5297,2.0,0,3775722.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5865,2.0,0,3410060.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.5914,2.0,0,3381806.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.6109,3.0,0,4910642.5,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7601,3.0,0,3946818.75,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7602,3.0,0,3946330.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7621,3.0,0,3936491.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7621,3.0,0,3936594.5,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7633,3.0,0,3930238.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7637,3.0,0,3928244.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.768,3.0,0,3906250.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.768,3.0,0,3906402.5,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7946,3.0,0,3775582.75,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7978,3.0,0,3760223.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.7978,3.0,0,3760341.0,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20038967,20029143,0.8798,3.0,0,3410018.5,1.0,2.0,20038670.0,20041210.0,2541.0,20028052.0,20030055.0,2004.0,1,9,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.5076,2.0,0,3940110.0,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.5076,2.0,0,3940369.0,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.5076,2.0,0,3940369.0,13.0,7.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.7598,3.0,0,3948667.0,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.7598,3.0,0,3948667.0,13.0,7.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.7932,4.0,0,5042983.667,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,0.7932,4.0,0,5042983.667,13.0,7.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,1.013,4.0,0,3948667.0,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20809459,20798908,1.0575,4.0,0,3782506.0,13.0,6.0,20804715.0,20819629.0,14915.0,20796950.0,20801479.0,4530.0,1,45,11,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
21011774,25510951,0.0943,2.0,5,21204525.0,2.0,11.0,21011392.0,21013747.0,2356.0,25510887.0,25514601.0,3715.0,1,9,11,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
21011774,25510951,0.3958,3.0,5,7580397.75,2.0,11.0,21011392.0,21013747.0,2356.0,25510887.0,25514601.0,3715.0,1,9,11,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
21011774,25510951,1.6489,5.0,5,3032325.0,2.0,11.0,21011392.0,21013747.0,2356.0,25510887.0,25514601.0,3715.0,1,9,11,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
21268380,21270720,0.1415,3.0,0,21201413.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.1509,3.0,0,19880716.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.2859,3.0,0,10493179.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.308,3.0,0,9740260.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.3085,3.0,0,9724473.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.3232,3.0,0,9282178.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.3802,3.0,0,7890584.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.4566,4.0,0,8760403.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
21268380,21270720,0.5567,3.0,0,5388899.0,3.0,21.0,21268194.0,21269031.0,838.0,21269149.0,21276017.0,6869.0,1,3,26,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
