LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand__,LeftStrand_+,RightStrand__,RightStrand_+,Chromosome_Feature_Intrachromosomal,Chromosome_Feature_Interchromosomal,Same_Strand_Yes,Same_Strand_No,Reciprocal_Fusion_No,Reciprocal_Fusion_Yes,Splice_Pattern_FrameShift,Splice_Pattern_InFrame,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_S,5_loc_E,5_loc_M,3_loc_E,3_loc_S,3_loc_M,3_loc_O,alternative_junction_Yes,alternative_junction_No
13573491,13591228,1.3237,4.0,0,3021833,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
13884191,21648537,0.5057,2.0,15,3954914,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26235522,24840566,4.512,12.0,18,2659575,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26235524,24840568,0.754,3.0,71,3978780,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.0243,4.0,0,3905106,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
28926858,17959986,0.9541,3.0,0,3144325,1,4.0,28925708,28927391,1683,17958059,17960672,2613,1,2,7,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
13522254,10208897,2.2576,8.0,0,3543586,5,4.0,13520325,13523918,3593,10207727,10210231,2504,1,12,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
13884191,21648537,0.5064,2.0,15,3949447,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,0.4339,5.0,0,11523393,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
13884193,21648539,0.5083,2.0,27,3934684,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26235783,24840624,4.5774,18.0,5,3932363,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,3.6882,11.0,0,2982485,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,5.3322,18.0,0,3375717,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
26235524,24840568,3.3003,13.0,71,3939036,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1605816,1599614,1.2558,3.0,0,2388915,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
17462369,19721654,0.608,6.0,12,9868421,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13678519,13679371,0.6972,2.0,8,2868617,2,1.0,13677986,13678906,920,13678910,13679523,613,1,3,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
26235779,24840620,4.4086,14.0,1,3175611,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13573491,13591228,0.5024,2.0,0,3980892,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
27872859,4198774,0.2421,3.0,5,12391574,1,2.0,27871174,27873332,2158,4198337,4200849,2512,2,1,10,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18208094,18211075,0.7529,3.0,0,3984593,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
7535404,7483288,3.2899,13.0,0,3951488,6,1.0,7533946,7536496,2550,7483159,7483861,702,3,9,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,1.4294,12.0,0,8395131,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
21269379,21268452,1.52,6.0,20,3947368,26,3.0,21269149,21276017,6868,21268194,21269031,837,1,26,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18208117,18211075,1.5178,6.0,0,3953090,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
26235518,24840562,3.4484,11.0,55,3189885,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16248979,13217973,0.51,2.0,0,3921569,7,2.0,16248286,16250925,2639,13213100,13218724,5624,1,9,18,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
13884184,21648530,0.5047,2.0,6,3962750,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13884193,21648539,0.5059,2.0,27,3953351,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1180479,1187697,0.3301,3.0,0,9088155,7,2.0,1179310,1183704,4394,1185512,1188696,3184,2,8,5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
19537529,10081731,0.7623,3.0,0,3935459,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
24238354,24235342,2.2851,9.0,0,3938559,6,1.0,24236088,24240728,4640,24234280,24235912,1632,1,11,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1605816,1599614,1.3309,3.0,0,2254114,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1605816,1599614,0.7605,3.0,0,3944773,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
18149839,29883500,3.4985,11.0,0,3144205,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
13670988,13853795,1.2836,3.0,13,2337177,19,1.0,13666396,13671754,5358,13853699,13856297,2598,3,19,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18149839,29883500,3.4819,4.0,0,1148798,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
24615723,21342827,4.3104,17.0,0,3943950,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1605816,1599614,1.3309,3.0,0,2254114,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
22309259,22314366,3.03,2.0,7,660066,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5483745,5486769,1.2543,5.0,90,3986287,7,5.0,5481665,5486105,4440,5486273,5489132,2859,2,13,6,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
18149839,29883500,1.2989,4.0,0,3079529,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
13573491,13591228,0.7968,2.0,0,2510040,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1605816,1599614,0.8871,3.0,0,3381806,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1605816,1599614,1.7744,7.0,0,3944996,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
26235521,24840565,3.56,14.0,40,3932584,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.2016,3.0,0,2496671,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24238354,24235342,1.2024,12.0,0,9980040,6,1.0,24236088,24240728,4640,24234280,24235912,1632,1,11,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
13884194,21648540,0.6922,2.0,58,2889338,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7207352,6853002,0.7574,3.0,0,3960919,8,3.0,7201522,7209692,8170,6851184,6853912,2728,3,16,10,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
27872859,4198774,0.418,5.0,5,11961723,1,2.0,27871174,27873332,2158,4198337,4200849,2512,2,1,10,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9496577,9513581,1.2634,5.0,0,3957575,2,6.0,9495983,9497313,1330,9511859,9516688,4829,1,2,10,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
26235518,24840562,2.7006,7.0,55,2592017,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16248979,13217973,0.5084,2.0,0,3933910,7,2.0,16248286,16250925,2639,13213100,13218724,5624,1,9,18,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
18149839,29883500,2.2769,9.0,0,3952743,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1374248,1376525,0.8643,2.0,0,2314011,4,7.0,1373234,1375821,2587,1375824,1379228,3404,1,7,7,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
7207352,6853002,0.7621,3.0,0,3936491,8,3.0,7201522,7209692,8170,6851184,6853912,2728,3,16,10,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
2361678,5045312,3.15,2.0,0,634921,2,3.0,2359114,2362375,3261,5042240,5045556,3316,1,5,3,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
24236567,24216031,2.1785,5.0,56,2295157,1,1.0,24236088,24240728,4640,24215591,24217436,1845,1,11,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
24615723,21342827,10.1678,40.0,0,3933988,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
21674622,21662972,2.7782,11.0,0,3959398,1,4.0,21673432,21675803,2371,21661444,21663843,2399,1,4,6,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
13884184,21648530,0.5045,2.0,6,3964321,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19537529,10081731,0.7622,3.0,0,3935975,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
24615723,21342827,1.5357,6.0,0,3907013,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
26513726,13589638,0.7597,3.0,0,3948927,10,2.0,26513262,26515800,2538,13588948,13593662,4714,2,10,16,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1605816,1599614,0.504,2.0,0,3968254,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
26235522,24840566,2.2801,9.0,18,3947195,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3861352,8164018,0.5055,2.0,0,3956479,1,4.0,3858428,3861528,3100,8158436,8165214,6778,1,9,16,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1605816,1599614,1.0177,4.0,0,3930431,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
22309259,22314366,1.4869,4.0,7,2690161,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
11457626,7072983,0.2106,2.0,0,9496676,1,8.0,11456802,11463896,7094,7072192,7076619,4427,1,12,8,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
17203708,8587556,0.3238,2.0,0,6176652,1,3.0,17203010,17204346,1336,8586335,8588180,1845,1,2,5,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
9485494,30329368,2.3995,4.0,0,1667014,1,3.0,9484316,9486002,1686,30329039,30330944,1905,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
18208117,18211075,3.0033,3.0,0,998901,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
24615723,21342827,1.3355,4.0,0,2995133,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
26235779,24840620,1.7654,3.0,1,1699332,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9482691,9538889,0.759,4.0,19,5270092,2,8.0,9482429,9483913,1484,9538233,9544755,6522,1,3,9,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
19537529,10081731,0.5019,2.0,0,3984858,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
13573491,13591228,0.6083,2.0,0,3287851,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1605816,1599614,1.0156,4.0,0,3938559,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
3861352,8164018,0.126,3.0,0,23809524,1,4.0,3858428,3861528,3100,8158436,8165214,6778,1,9,16,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
17203708,8587556,0.7602,3.0,0,3946330,1,3.0,17203010,17204346,1336,8586335,8588180,1845,1,2,5,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
24615723,21342827,0.3134,4.0,0,12763242,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,2.5097,10.0,0,3984540,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
17000761,16994182,1.7654,3.0,34,1699332,5,3.0,16997091,17000896,3805,16993062,16995821,2759,1,6,10,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1605816,1599614,0.739,2.0,0,2706360,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
26235779,24840620,3.2942,13.0,1,3946330,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18149839,29883500,0.966,2.0,0,2070393,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
9495231,9554680,2.6419,8.0,0,3028124,1,3.0,9488466,9495837,7371,9551023,9555865,4842,1,6,14,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10836510,10859913,0.7635,3.0,0,3929273,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
9077254,943039,0.2049,3.0,0,14641288,1,2.0,9076107,9077379,1272,941062,943377,2315,2,3,10,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
26608625,26829326,0.4256,4.0,50,9398496,1,1.0,26608119,26609009,890,26829150,26829846,696,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
10836510,10859913,0.6203,2.0,0,3224246,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
25619156,25059179,1.0939,14.0,0,12798245,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5984167,6994363,1.0114,4.0,36,3954914,1,2.0,5983683,5984308,625,6994045,6995237,1192,1,1,2,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18208117,18211075,1.835,3.0,0,1634877,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
24615723,21342827,3.0003,4.0,0,1333200,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,2.1353,4.0,0,1873273,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24238354,24235342,0.9807,3.0,0,3059040,6,1.0,24236088,24240728,4640,24234280,24235912,1632,1,11,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
13573491,13591228,0.7597,3.0,0,3948927,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
24615723,21342827,1.0081,4.0,0,3967860,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18149839,29883500,1.5051,6.0,0,3986446,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
24615723,21342827,1.5298,5.0,0,3268401,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
15853960,15843177,4.808,19.0,0,3951747,11,3.0,15849711,15855194,5483,15842443,15844865,2422,1,14,9,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1605816,1599614,0.7601,3.0,0,3946849,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
22309259,22314366,0.5063,2.0,7,3950227,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7207089,6853232,0.467,4.0,0,8565311,8,2.0,7201522,7209692,8170,6851184,6853912,2728,3,16,10,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
22309260,22314367,1.024,4.0,9,3906250,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10836510,10859913,1.1003,3.0,0,2726529,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
9496577,9513581,0.3932,3.0,0,7629705,2,6.0,9495983,9497313,1330,9511859,9516688,4829,1,2,10,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
26235779,24840620,1.3695,2.0,1,1460387,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25619156,25059179,2.5411,10.0,0,3935304,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
13884189,21648535,0.819,3.0,44,3663004,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1605816,1599614,1.5214,6.0,0,3943736,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
26235519,24840563,4.0655,16.0,66,3935555,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9506401,9551514,0.5,2.0,79,4000000,5,14.0,9506322,9508337,2015,9551023,9555865,4842,1,5,14,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
13573491,13591228,1.2706,5.0,0,3935149,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
5207144,5210629,0.5117,2.0,0,3908540,6,3.0,5206002,5209979,3977,5210181,5212349,2168,1,8,5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
17203708,8587556,1.5197,6.0,0,3948148,1,3.0,17203010,17204346,1336,8586335,8588180,1845,1,2,5,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
13884193,21648539,0.5753,2.0,27,3476447,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16860569,16873544,1.268,5.0,0,3943218,3,6.0,16855500,16861529,6029,16871578,16874367,2789,1,23,7,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
26829412,26608542,0.06,2.0,44,33333333,1,1.0,26829150,26829846,696,26608119,26609009,890,2,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1605816,1599614,1.149,2.0,0,1740644,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
6999344,6921870,0.5442,2.0,0,3675119,1,4.0,6996747,6999693,2946,6919817,6925969,6152,1,1,17,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
26235779,24840620,2.0163,8.0,1,3967664,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22309259,22314366,0.6618,2.0,7,3022061,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25619156,25059179,3.6853,11.0,0,2984832,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2361678,5045312,3.2881,13.0,0,3953651,2,3.0,2359114,2362375,3261,5042240,5045556,3316,1,5,3,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3861352,8164018,0.5072,2.0,0,3943218,1,4.0,3858428,3861528,3100,8158436,8165214,6778,1,9,16,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
