LeftBreakpoint,RightBreakpoint,LeftStrand,RightStrand,Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Site,Splice_Pattern_Class,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
118123635,62536434,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,4,2,E,M,118108713,118151950,43238,62462541,62568427,105887,1,No,11,6,0
118170994,38149109,+,-,Intrachromosomal,No,No,CT-AG,NonCanonicalPattern,2,4,M,E,118148604,118171011,22408,38147242,38156192,8951,1,No,2,5,0
118386509,25984312,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,6,8,E,M,118380465,118404654,24190,25963071,25985358,22288,1,No,14,8,0
118397991,26415892,+,-,Interchromosomal,No,No,GT-GC,NonCanonicalPattern,12,2,E,M,118380465,118404654,24190,26411661,26416414,4754,1,No,14,3,0
118781496,179441829,+,+,Interchromosomal,Yes,No,CA-TT,NonCanonicalPattern,1,153,M,M,118766849,118781613,14765,179390716,179672150,281435,1,No,8,192,0
118781496,179441829,+,+,Interchromosomal,Yes,No,CA-TT,NonCanonicalPattern,1,154,M,M,118766849,118781613,14765,179390716,179672150,281435,1,No,8,193,0
118781496,179441829,+,+,Interchromosomal,Yes,No,CA-TT,NonCanonicalPattern,1,274,M,M,118766849,118781613,14765,179390716,179672150,281435,1,No,8,313,0
118916205,85739674,+,+,Interchromosomal,Yes,No,CC-GG,NonCanonicalPattern,26,4,M,M,118914896,118927925,13030,85731039,85746393,15355,1,No,26,11,0
119033360,21132078,+,+,Interchromosomal,Yes,No,TA-AG,NonCanonicalPattern,15,11,M,M,119019750,119033375,13626,20944476,21170762,226287,1,No,15,62,0
119037355,145945104,+,-,Interchromosomal,No,No,GT-CT,NonCanonicalPattern,3,1,E,M,119029936,119054679,24744,145943440,145945792,2353,1,No,4,1,0
119037355,145945104,+,-,Interchromosomal,No,No,GT-CT,NonCanonicalPattern,3,1,E,M,119029936,119054679,24744,145943440,145945792,2353,1,No,6,1,0
119037355,145945104,+,-,Interchromosomal,No,No,GT-CT,NonCanonicalPattern,3,1,E,M,119029936,119054679,24744,145943440,145945792,2353,1,No,7,1,0
119160438,47482138,-,+,Interchromosomal,No,No,AA-AG,NonCanonicalPattern,22,7,M,M,118916071,119164600,248530,47481420,47492242,10823,1,No,22,7,0
119230332,54758258,+,-,Interchromosomal,No,No,CA-CC,NonCanonicalPattern,4,1,M,E,119215241,119230336,15096,54756229,54758258,2030,1,No,4,2,0
119252323,145252531,+,-,Interchromosomal,No,No,CC-TG,NonCanonicalPattern,1,1,M,E,119225925,119252436,26512,145239296,145252531,13236,1,No,13,3,0
119462985,55370494,-,+,Interchromosomal,No,No,CT-CC,NonCanonicalPattern,14,3,M,M,119421869,119485949,64081,55370449,55374387,3939,1,No,18,3,0
119740031,74750345,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,6,E,E,119737744,119755014,17271,74745258,74753408,8151,1,No,6,12,0
120085702,46272089,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,1,E,M,120076665,120106964,30300,46268044,46272312,4269,1,No,5,3,0
121137053,12799927,-,+,Interchromosomal,No,No,GT-AG,CanonicalPattern,5,10,M,M,121124949,121139667,14719,12799730,12807455,7726,1,No,5,10,0
121161069,84499100,+,+,Interchromosomal,Yes,No,TT-AG,NonCanonicalPattern,5,1,M,M,121147831,121161443,13613,84498997,84528368,29372,1,No,5,9,0
121312349,2031632,+,+,Interchromosomal,Yes,No,GT-GC,NonCanonicalPattern,1,2,E,M,121312170,121349139,36970,2031438,2031762,325,1,No,4,2,0
121349139,84150655,+,+,Interchromosomal,Yes,No,AA-GA,NonCanonicalPattern,4,2,E,M,121312170,121349139,36970,84149786,84151176,1391,1,No,4,2,0
122359629,46454040,+,-,Interchromosomal,No,No,AA-CA,NonCanonicalPattern,1,3,M,M,122357461,122359633,2173,46449726,46454402,4677,1,No,1,3,0
12294637,72295615,+,+,Interchromosomal,Yes,No,GT-GG,NonCanonicalPattern,4,17,E,M,12290529,12297427,6899,72287185,72385773,98589,1,No,5,30,0
12294637,72295615,+,+,Interchromosomal,Yes,No,GT-GG,NonCanonicalPattern,4,18,E,M,12290529,12297427,6899,72287185,72385773,98589,1,No,5,31,0
123185877,172117839,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,5,M,M,123185840,123187904,2065,172068276,172118543,50268,1,No,1,5,0
123670972,13055301,-,-,Interchromosomal,Yes,No,AC-GA,NonCanonicalPattern,1,9,M,M,123670970,123673523,2554,13049414,13055304,5891,1,No,1,9,0
124044746,3433711,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,6,M,E,124030380,124095120,64741,3432085,3451025,18941,1,No,19,6,0
124194766,46723430,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,2,M,E,124194752,124222318,27567,46723031,46724422,1392,1,No,4,2,0
124194766,46723430,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,2,M,E,124194752,124222318,27567,46723031,46724422,1392,1,No,5,2,0
124949143,92041383,+,-,Interchromosomal,No,No,GT-CA,NonCanonicalPattern,5,1,E,E,124933013,124960412,27400,92038788,92041383,2596,1,No,18,1,0
124949143,92041383,+,-,Interchromosomal,No,No,GT-CA,NonCanonicalPattern,5,1,E,E,124933013,124960412,27400,92038788,92041383,2596,1,No,19,1,0
12581005,169511282,-,+,Intrachromosomal,No,No,GT-TA,NonCanonicalPattern,2,10,M,M,12578980,12583432,4453,169511261,169530312,19052,1,No,2,10,0
125899387,62858860,+,-,Interchromosomal,No,No,GT-GG,NonCanonicalPattern,1,1,M,M,125822408,125899485,77078,62856719,62859628,2910,1,No,23,1,0
12649389,94918656,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,9,5,E,E,12569506,12666961,97456,94906133,94964246,58114,1,No,13,10,0
126912118,40396541,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,2,E,E,126911974,126917025,5052,40380091,40401075,20985,1,No,2,3,0
126912118,40396541,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,3,E,E,126911974,126917025,5052,40380091,40401075,20985,1,No,2,4,0
126912118,40396541,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,4,E,E,126911974,126917025,5052,40380091,40401075,20985,1,No,2,5,0
126917025,143767881,+,-,Interchromosomal,No,No,AA-AC,NonCanonicalPattern,2,1,E,E,126911974,126917025,5052,143767144,143767881,738,1,No,2,1,0
126989115,36246037,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,2,3,E,M,126984713,126994322,9610,36245470,36247930,2461,1,No,3,3,0
127534052,45272347,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,2,M,E,127534006,127536095,2090,45271580,45272957,1378,1,No,1,2,0
127535206,101717004,+,-,Interchromosomal,No,No,TC-AG,NonCanonicalPattern,1,9,M,E,127534006,127536095,2090,101615316,101726732,111417,1,No,1,34,0
12858703,30906073,+,+,Interchromosomal,Yes,No,GT-CA,NonCanonicalPattern,1,14,E,E,12856998,12882860,25863,30896233,30908390,12158,1,No,3,17,0
12858703,30906073,+,+,Interchromosomal,Yes,No,GT-CA,NonCanonicalPattern,1,16,E,E,12856998,12882860,25863,30896233,30908390,12158,1,No,3,19,0
128635248,36243814,+,+,Interchromosomal,Yes,No,GT-GG,NonCanonicalPattern,15,5,E,S,128554120,128637930,83811,36239512,36245420,5909,1,No,16,9,0
128781249,241873747,+,+,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,3,15,M,M,128779645,128781253,1609,241847085,241930699,83615,1,No,3,35,0
128816248,18029623,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,14,2,E,E,128802045,128820353,18309,17809595,18034637,225043,1,No,16,11,0
128929087,179115965,+,-,Interchromosomal,No,No,GT-GT,NonCanonicalPattern,8,10,M,M,128913960,128929177,15218,179113876,179169371,55496,1,No,8,10,0
129630562,15963059,+,-,Interchromosomal,No,No,CT-AG,NonCanonicalPattern,1,3,M,E,129628915,129630732,1818,15962803,15975714,12912,1,No,1,3,0
129648157,76851559,+,+,Interchromosomal,Yes,No,TG-TT,NonCanonicalPattern,2,5,E,M,129622944,129648157,25214,76849059,76921472,72414,1,No,2,5,0
130630478,140481794,-,-,Interchromosomal,Yes,No,GT-GT,NonCanonicalPattern,3,1,M,M,130628919,130793562,164644,140480234,140483406,3173,1,No,3,1,0
130630478,140481794,-,-,Interchromosomal,Yes,No,GT-GT,NonCanonicalPattern,4,1,M,M,130628919,130793562,164644,140480234,140483406,3173,1,No,4,1,0
131235211,117568406,-,-,Intrachromosomal,Yes,No,GT-GG,NonCanonicalPattern,7,1,M,M,131218432,131263239,44808,117551600,117568408,16809,1,No,17,4,0
131235211,117568406,-,-,Intrachromosomal,Yes,No,GT-GG,NonCanonicalPattern,9,1,M,M,131218432,131263239,44808,117551600,117568408,16809,1,No,23,4,0
131513247,10662797,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,8,E,E,131513077,131525707,12631,10654647,10664094,9448,1,No,2,10,0
131711522,54350317,+,+,Interchromosomal,Yes,No,GT-TT,NonCanonicalPattern,2,2,E,M,131709977,131769374,59398,54348714,54350350,1637,1,No,44,2,0
132564822,150384802,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,53,13,M,E,132434508,132565005,130498,150377675,150421742,44068,1,No,53,14,0
13259375,6129809,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,1,1,E,M,13259331,13259375,45,6129009,6129968,960,1,No,1,1,0
133473420,15132046,+,-,Intrachromosomal,No,No,CT-AG,NonCanonicalPattern,4,5,M,E,133465235,133497635,32401,15111580,15140655,29076,1,No,17,14,0
133561543,12991782,+,+,Interchromosomal,Yes,No,CT-TT,NonCanonicalPattern,1,3,M,M,133532148,133561950,29803,12986024,12992468,6445,1,No,7,4,0
134229057,8093564,-,-,Interchromosomal,Yes,No,AA-GT,NonCanonicalPattern,2,1,M,E,134229015,134232733,3719,8091651,8093564,1914,1,No,2,1,0
134586104,46607237,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,8,2,E,E,134580983,134586104,5122,46606807,46608272,1466,1,No,8,2,0
134779907,48033105,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,5,M,E,134779904,134783038,3135,47999324,48055018,55695,1,No,1,18,0
13496240,168726424,-,-,Interchromosomal,Yes,No,AT-TG,NonCanonicalPattern,10,2,S,M,13496240,13542304,46065,168675182,168727366,52185,1,No,10,2,0
135044342,38877920,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,3,E,E,135043778,135045062,1285,38874992,38878668,3677,1,No,2,4,0
135272649,105388088,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,5,E,E,135272263,135277367,5105,105384169,105401270,17102,1,No,4,6,0
135612021,97614295,-,-,Intrachromosomal,Yes,No,AC-AG,NonCanonicalPattern,4,4,M,E,135611503,135662204,50702,97614012,97619416,5405,1,No,4,4,0
1361765,85397320,+,-,Interchromosomal,No,No,GT-TT,NonCanonicalPattern,5,1,E,E,1342863,1363167,20305,85394893,85397320,2428,1,No,6,1,0
136325309,56803709,+,-,Interchromosomal,No,No,GT-GG,NonCanonicalPattern,1,1,E,E,136325087,136335909,10823,56793551,56803709,10159,1,No,4,4,0
136325309,56803709,+,-,Interchromosomal,No,No,GT-GG,NonCanonicalPattern,1,1,E,E,136325087,136335909,10823,56793551,56803709,10159,1,No,5,4,0
13645529,113750626,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,2,7,M,E,13218786,13652753,433968,113682984,113775460,92477,1,No,2,17,0
13645529,113750626,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,3,7,M,E,13218786,13652753,433968,113682984,113775460,92477,1,No,3,17,0
13645529,113750626,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,4,7,M,E,13218786,13652753,433968,113682984,113775460,92477,1,No,4,17,0
13645529,113750626,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,6,7,M,E,13218786,13652753,433968,113682984,113775460,92477,1,No,6,17,0
13645529,113750626,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,7,7,M,E,13218786,13652753,433968,113682984,113775460,92477,1,No,7,17,0
137620,263204,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,1,2,M,M,133661,139667,6007,260118,264367,4250,1,No,2,2,0
13788126,50135447,+,-,Interchromosomal,No,No,GA-AG,NonCanonicalPattern,6,10,M,E,13692221,13788132,95912,50111897,50213737,101841,1,No,6,29,0
138374661,35271192,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,6,E,E,138371648,138380739,9092,35242042,35293242,51201,1,No,4,6,0
138374661,35271192,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,6,E,E,138371648,138380739,9092,35242042,35293242,51201,1,No,4,8,0
138630551,41113368,+,-,Interchromosomal,No,No,GC-AG,CanonicalPattern,5,8,M,E,138612895,138645617,32723,41102543,41132545,30003,1,No,8,17,0
139013754,100889860,+,-,Interchromosomal,No,No,GT-AA,NonCanonicalPattern,2,1,E,M,139012958,139018732,5775,100889029,100890918,1890,1,No,5,1,0
139508391,96192450,+,-,Interchromosomal,No,No,GT-GG,NonCanonicalPattern,1,1,E,E,139505521,139508391,2871,96190721,96192450,1730,1,No,1,1,0
1395832,762902,+,-,Interchromosomal,No,No,AA-TT,NonCanonicalPattern,2,1,E,E,1390069,1395832,5764,761586,762902,1317,1,No,2,1,0
1396956,17301518,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,28,9,E,E,1384663,1399442,14780,17300997,17308081,7085,1,No,34,9,0
139699079,95999966,+,-,Interchromosomal,No,No,GT-AT,NonCanonicalPattern,7,1,E,M,139690802,139702193,11392,95999249,96001209,1961,1,No,14,1,0
139959033,52745383,+,-,Interchromosomal,No,No,GG-AG,NonCanonicalPattern,6,7,M,E,139956579,139965028,8450,52741847,52768602,26756,1,No,6,9,0
140063305,24268074,-,+,Interchromosomal,No,No,GC-AT,NonCanonicalPattern,2,2,M,M,140063210,140064491,1282,24267585,24283602,16018,1,No,2,2,0
14020613,137815531,+,-,Interchromosomal,No,No,GT-TT,NonCanonicalPattern,3,1,E,E,14014014,14046205,32192,137813336,137815531,2196,1,No,11,1,0
140447007,34728651,+,-,Intrachromosomal,No,No,TA-AG,NonCanonicalPattern,2,2,E,E,140446309,140447007,699,34723050,34729535,6486,1,No,2,4,0
140509783,24350888,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,8,2,M,E,140500096,140509812,9717,24350106,24351822,1717,1,No,8,3,0
140777288,68948443,-,+,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,8,M,M,140772241,141019076,246836,68939835,68962799,22965,1,No,47,12,0
14091018,41962747,+,-,Interchromosomal,No,No,TA-AG,NonCanonicalPattern,1,3,E,E,14089929,14091018,1090,41958802,42019584,60783,1,No,1,3,0
140997174,50348440,+,-,Interchromosomal,No,No,TT-AG,NonCanonicalPattern,4,3,M,M,140991680,140997183,5504,50344524,50352664,8141,1,No,4,4,0
142366599,1962206,-,-,Interchromosomal,Yes,No,AG-AG,NonCanonicalPattern,2,2,M,E,142366585,142377365,10781,1961464,1968231,6768,1,No,2,2,0
142510270,43043272,-,-,Interchromosomal,Yes,No,CA-GC,NonCanonicalPattern,2,1,M,M,142494686,142510975,16290,43042236,43045370,3135,1,No,6,2,0
142759426,85031695,-,-,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,1,15,M,M,142759381,142760882,1502,84971974,85031875,59902,1,No,1,15,0
14340650,120876671,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,3,E,E,14337422,14342523,5102,120876506,120905165,28660,1,No,4,3,0
144128270,8873348,+,-,Interchromosomal,No,No,GT-CG,NonCanonicalPattern,11,1,E,M,143929317,144152322,223006,8868773,8873543,4771,1,No,12,2,0
144128270,8873348,+,-,Interchromosomal,No,No,GT-CG,NonCanonicalPattern,12,1,E,M,143929317,144152322,223006,8868773,8873543,4771,1,No,13,2,0
144434624,110086459,-,-,Interchromosomal,Yes,No,AA-GG,NonCanonicalPattern,2,2,M,M,144434207,144435788,1582,110082494,110088455,5962,1,No,2,3,0
14477953,61735452,-,+,Interchromosomal,No,No,AA-GA,NonCanonicalPattern,3,1,M,M,14477951,14498705,20755,61735266,61736962,1697,1,No,3,1,0
144800952,58119988,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,5,1,M,M,144798507,144804633,6127,58118379,58120351,1973,1,No,14,1,0
144800952,93113926,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,5,2,M,E,144798507,144804633,6127,93111048,93115493,4446,1,No,14,4,0
145105529,130494557,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,5,2,E,E,145104023,145106107,2085,130493803,130497604,3802,1,No,7,2,0
145105529,130494557,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,5,3,E,E,145104023,145106107,2085,130493803,130497604,3802,1,No,7,3,0
145105529,130494557,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,5,4,E,E,145104023,145106107,2085,130493803,130497604,3802,1,No,7,4,0
145105529,130494557,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,5,5,E,E,145104023,145106107,2085,130493803,130497604,3802,1,No,7,5,0
145439211,25207370,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,4,5,E,M,145437880,145440957,3078,25206132,25220674,14543,1,No,6,5,0
145568526,79551370,+,+,Interchromosomal,Yes,No,GC-AG,CanonicalPattern,14,32,E,M,145549209,145568526,19318,79550549,79686348,135800,1,No,14,32,0
145884935,100038578,+,-,Interchromosomal,No,No,GT-GA,NonCanonicalPattern,2,3,E,M,145883868,145924049,40182,100038447,100048617,10171,1,No,9,3,0
146653771,56803709,+,-,Interchromosomal,No,No,GT-GG,NonCanonicalPattern,6,1,M,E,146601356,146653949,52594,56793551,56803709,10159,1,No,6,4,0
147105240,176835532,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,5,6,M,E,147103837,147124407,20571,176790410,176867018,76609,1,No,5,13,0
14765860,40574787,+,-,Interchromosomal,No,No,GT-CC,NonCanonicalPattern,27,1,M,E,14765566,14849519,83954,40573645,40574787,1143,1,No,27,1,0
147719285,153516762,+,-,Interchromosomal,No,No,TG-AG,NonCanonicalPattern,4,3,M,E,147715122,147719412,4291,153498932,153523438,24507,1,No,4,5,0
148247984,48020565,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,10,M,E,148242700,148248044,5345,47999324,48055018,55695,1,No,3,18,0
149098345,50885406,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,3,E,E,149097172,149100024,2853,50883225,50889141,5917,1,No,2,3,0
149286176,37266810,-,-,Interchromosomal,Yes,No,CC-CT,NonCanonicalPattern,1,2,M,M,149279476,149291742,12267,37264026,37267978,3953,1,No,1,2,0
1496520,31859715,+,+,Interchromosomal,Yes,No,CA-AG,NonCanonicalPattern,24,5,M,M,1494935,1525085,30151,31835355,31885704,50350,1,No,24,19,0
1496520,31859715,+,+,Interchromosomal,Yes,No,CA-AG,NonCanonicalPattern,25,5,M,M,1494935,1525085,30151,31835355,31885704,50350,1,No,25,19,0
149783237,119061549,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,6,M,E,149782115,149783911,1797,119060963,119066584,5622,1,No,1,7,0
150600783,58515352,-,-,Interchromosomal,Yes,No,AG-GT,NonCanonicalPattern,8,1,M,E,150588832,150621044,32213,58511887,58515352,3466,1,No,10,1,0
150645851,70980767,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,3,M,E,150643950,150690786,46837,70964021,70983562,19542,1,No,3,8,0
150684152,34638882,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,2,1,E,E,150677468,150684734,7267,34633544,34638882,5339,1,No,3,1,0
150907065,34648608,+,-,Intrachromosomal,No,No,GT-AG,CanonicalPattern,2,3,E,E,150903218,150914036,10819,34645181,34675405,30225,1,No,7,3,0
151488399,56404870,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,2,E,E,151488244,151502682,14439,56400669,56412037,11369,1,No,3,3,0
151732387,101370527,+,-,Interchromosomal,No,No,TA-AG,NonCanonicalPattern,7,11,M,E,151732123,151736040,3918,101368283,101395988,27706,1,No,7,11,0
1522386,37034795,+,-,Interchromosomal,No,No,GG-GC,NonCanonicalPattern,3,1,M,E,1519424,1534314,14891,37027357,37034795,7439,1,No,4,1,0
1522386,37034795,+,-,Interchromosomal,No,No,GG-GC,NonCanonicalPattern,3,1,M,E,1519424,1534314,14891,37027357,37034795,7439,1,No,6,1,0
153151431,99483247,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,5,2,E,M,153146127,153154444,8318,99449338,99483602,34265,1,No,7,4,0
153813739,118891988,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,3,E,E,153813418,153815075,1658,118888032,118897812,9781,1,No,3,4,0
154551540,86415908,-,-,Interchromosomal,Yes,No,TA-TG,NonCanonicalPattern,6,3,M,M,154540257,154552354,12098,86273230,86494192,220963,1,No,6,6,0
15528616,99204541,+,-,Interchromosomal,No,No,GT-TA,NonCanonicalPattern,1,12,E,M,15528325,15682116,153792,99204387,99306621,102235,1,No,6,12,0
155912625,76374553,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,1,2,E,E,155911480,155912625,1146,76372532,76383030,10499,1,No,1,3,0
156693394,42734367,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,13,M,E,156693091,156822606,129516,42734155,42743013,8859,1,No,31,13,0
157352633,33788614,-,-,Intrachromosomal,Yes,No,CT-TC,NonCanonicalPattern,3,18,M,M,157291965,157442915,150951,33661416,33789798,128383,1,No,17,18,0
157352633,33788614,-,-,Intrachromosomal,Yes,No,CT-TC,NonCanonicalPattern,3,19,M,M,157291965,157442915,150951,33661416,33789798,128383,1,No,17,19,0
158493877,96803439,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,2,E,E,158493642,158497306,3665,96789589,96804175,14587,1,No,3,9,0
158992666,45469412,+,-,Interchromosomal,No,No,CA-AG,NonCanonicalPattern,7,20,E,E,158851691,158992666,140976,45468220,45477027,8808,1,No,7,21,0
158992666,45469412,+,-,Interchromosomal,No,No,CA-AG,NonCanonicalPattern,9,20,E,E,158851691,158992666,140976,45468220,45477027,8808,1,No,9,21,0
159879883,65958692,-,+,Interchromosomal,No,No,TC-AG,NonCanonicalPattern,1,1,M,M,159879800,159880159,360,65958659,65959559,901,1,No,1,1,0
16011053,100244708,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,1,10,M,E,16010827,16061264,50438,100240720,100254084,13365,1,No,20,14,0
16011053,87166454,+,-,Interchromosomal,No,No,AT-AA,NonCanonicalPattern,1,8,M,E,16010827,16061264,50438,87111139,87166454,55316,1,No,20,8,0
160621185,37264054,+,+,Interchromosomal,Yes,No,GT-GC,NonCanonicalPattern,9,1,E,M,160569010,160625084,56075,37264026,37267978,3953,1,No,10,2,0
161197051,66241338,+,-,Interchromosomal,No,No,CG-AG,NonCanonicalPattern,4,6,M,M,161195833,161200408,4576,66234336,66244808,10473,1,No,10,7,0
161197051,66241338,+,-,Interchromosomal,No,No,CG-AG,NonCanonicalPattern,4,7,M,M,161195833,161200408,4576,66234336,66244808,10473,1,No,10,8,0
161217048,1593791,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,2,9,E,M,161214596,161221730,7135,1592939,1624243,31305,1,No,4,9,0
16131437,21891668,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,27,E,E,16126444,16138272,11829,21890266,21927347,37082,1,No,9,28,0
16138270,62369360,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,9,4,M,M,16126444,16138272,11829,62367978,62370460,2483,1,No,9,6,0
16168779,34522775,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,3,E,E,16141424,16171641,30218,34522262,34524142,1881,1,No,3,3,0
16180549,3593461,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,8,E,E,16179833,16184128,4296,3592678,3605940,13263,1,No,4,8,0
1618813,19061933,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,2,4,M,M,1593971,1620414,26444,19030782,19062148,31367,1,No,2,4,0
16189587,6953221,+,+,Interchromosomal,Yes,No,GG-CA,NonCanonicalPattern,3,16,M,M,16183779,16190161,6383,6952511,6990857,38347,1,No,3,16,0
